"","sample","name","value","std","mass","sample2","date","run","keep","Date.fished","wet.sample..g.","lipid_perc","dry","fame.mg","dry.sample.g","perc_fa","perc_fa_d"
"116","2025\06\26\SCAL_0038.DATA","18:2n-4",0.18,19.74,0.013677811550152,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000915454892587643,0.0000447775880955961
"117","2025\06\26\SCAL_0038.DATA","18:3n-6",0.08,19.74,0.0060790273556231,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000406868841150064,0.0000197086583896811
"118","2025\06\26\SCAL_0038.DATA","18:3n-4",0.02,19.74,0.00151975683890578,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000101717210287516,0.0000051609207778438
"119","2025\06\26\SCAL_0038.DATA","18:3n-3",0.15,19.74,0.0113981762917933,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000762879077156369,0.0000386717397800613
"120","2025\06\26\SCAL_0038.DATA","18:3n-1",0.05,19.74,0.00379939209726444,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000025429302571879,0.0000128835530849916
"121","2025\06\26\SCAL_0038.DATA","18:4n-3",1.14,19.74,0.0866261398176292,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000579788098638841,0.000285736324278779
"122","2025\06\26\SCAL_0038.DATA","18:4n-1",0.04,19.74,0.00303951367781155,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000203434420575032,0.00000994665347435244
"123","2025\06\26\SCAL_0038.DATA","20:0",0.04,19.74,0.00303951367781155,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000203434420575032,0.0000100085025281781
"124","2025\06\26\SCAL_0038.DATA","20:1n-11",0.66,19.74,0.0501519756838906,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000335666793948803,0.000158216831224955
"125","2025\06\26\SCAL_0038.DATA","20:1n-9",0.52,19.74,0.0395136778115502,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000264464746747541,0.000124112235755253
"126","2025\06\26\SCAL_0038.DATA","20:1n-7",0.32,19.74,0.0243161094224924,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000162747536460025,0.0000794555244535336
"127","2025\06\26\SCAL_0038.DATA","20:2NMID1",0.3,19.74,0.0227963525835866,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000152575815431274,0.0000726085627130685
"128","2025\06\26\SCAL_0038.DATA","20:2n-9",NA,19.74,NA,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,NA,NA
"129","2025\06\26\SCAL_0038.DATA","20:2NMID2",0.06,19.74,0.00455927051671732,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000305151630862548,0.0000144157268335885
"130","2025\06\26\SCAL_0038.DATA","20:2n-6",0.28,19.74,0.0212765957446809,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000142404094402522,0.0000705124679147793
"131","2025\06\26\SCAL_0038.DATA","20:3NMIT",0.04,19.74,0.00303951367781155,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000203434420575032,0.00000991833882303957
"132","2025\06\26\SCAL_0038.DATA","20:3n-6",0.04,19.74,0.00303951367781155,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000203434420575032,0.00000968825072692651
"133","2025\06\26\SCAL_0038.DATA","20:4n-6",0.91,19.74,0.0691489361702128,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000462813306808197,0.00021412287485661
"134","2025\06\26\SCAL_0038.DATA","20:3n-3",0.1,19.74,0.00759878419452888,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000050858605143758,0.0000243657444427474
"135","2025\06\26\SCAL_0038.DATA","20:4n-3",0.23,19.74,0.0174772036474164,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000116974791830643,0.0000529215720993798
"136","2025\06\26\SCAL_0038.DATA","20:5n-3",14.52,19.74,1.10334346504559,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.000738466946687366,0.00352604739641408
"137","2025\06\26\SCAL_0038.DATA","22:0",0.09,19.74,0.00683890577507599,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000457727446293822,0.0000211560999140758
"138","2025\06\26\SCAL_0038.DATA","22:1n-11",0.03,19.74,0.00227963525835866,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000152575815431274,0.00000768022082170908
"139","2025\06\26\SCAL_0038.DATA","22:1n-9",0.03,19.74,0.00227963525835866,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000152575815431274,0.00000757999865601944
"140","2025\06\26\SCAL_0038.DATA","22:1n-7",NA,19.74,NA,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,NA,NA
"141","2025\06\26\SCAL_0038.DATA","22:2NMID1",0.07,19.74,0.00531914893617021,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000356010236006306,0.0000184003016552924
"142","2025\06\26\SCAL_0038.DATA","22:2NMID2",0.12,19.74,0.00911854103343465,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000610303261725095,0.0000305194794372972
"143","2025\06\26\SCAL_0038.DATA","22:2n-6",0.03,19.74,0.00227963525835866,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000152575815431274,0.00000789966661669499
"144","2025\06\26\SCAL_0038.DATA","21:5n-3",0.7,19.74,0.0531914893617021,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000356010236006306,0.000165602025953664
"145","2025\06\26\SCAL_0038.DATA","23:0",19.74,19.74,1.5,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00100394886553778,0.00479423352322513
"146","2025\06\26\SCAL_0038.DATA","22:4n-6",0.04,19.74,0.00303951367781155,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000203434420575032,0.00000968259225963629
"147","2025\06\26\SCAL_0038.DATA","22:5n-6",0.33,19.74,0.0250759878419453,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000167833396974401,0.0000750830137822231
"148","2025\06\26\SCAL_0038.DATA","22:4n-3",0.03,19.74,0.00227963525835866,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000152575815431274,0.00000744656055559214
"149","2025\06\26\SCAL_0038.DATA","22:5n-3",0.67,19.74,0.0509118541033435,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.0000340752654463178,0.000172237395045303
"150","2025\06\26\SCAL_0038.DATA","24:0",0.02,19.74,0.00151975683890578,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00000101717210287516,0.00000466449273141134
"151","2025\06\26\SCAL_0038.DATA","22:6n-3",25.5,19.74,1.93768996960486,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,0.00129689443116583,0.00610801166501177
"152","2025\06\26\SCAL_0038.DATA","24:1n-9",NA,19.74,NA,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,NA,NA
"153","2025\06\26\SCAL_0038.DATA","DMA:1",NA,19.74,NA,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,NA,NA
"154","2025\06\26\SCAL_0038.DATA","DMA:2",NA,19.74,NA,38,2025-06-26,"1","Y","2024-07-23",1.4941,1.17796666889765,0.214253621365156,11.1999999999988,0.32011633568168,NA,NA
"155","2025\06\26\SCAL_0039.DATA","12:0",0.01,18.84,0.000796178343949045,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000000531955865536878,0.0000025223240438442
"156","2025\06\26\SCAL_0039.DATA","BHT",0,18.84,0,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0,0
"157","2025\06\26\SCAL_0039.DATA","13:0",0.02,18.84,0.00159235668789809,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000106391173107376,0.00000521331429265351
"158","2025\06\26\SCAL_0039.DATA","i:14:0",0.01,18.84,0.000796178343949045,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000000531955865536878,0.00000243443718507247
"159","2025\06\26\SCAL_0039.DATA","14:0",1,18.84,0.0796178343949045,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000531955865536878,0.000248311250108063
"160","2025\06\26\SCAL_0039.DATA","14:1n-9",0.03,18.84,0.00238853503184713,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000159586759661063,0.0000073739424357243
"161","2025\06\26\SCAL_0039.DATA","14:1n-7",NA,18.84,NA,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,NA,NA
"162","2025\06\26\SCAL_0039.DATA","14:1n-5",NA,18.84,NA,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,NA,NA
"163","2025\06\26\SCAL_0039.DATA","i:15:0",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000128275049474693
"164","2025\06\26\SCAL_0039.DATA","ai:15:0",0.01,18.84,0.000796178343949045,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000000531955865536878,0.00000255175099376109
"165","2025\06\26\SCAL_0039.DATA","15:0",0.47,18.84,0.0374203821656051,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000250019256802332,0.000117476183172901
"166","2025\06\26\SCAL_0039.DATA","i16:0",0.19,18.84,0.0151273885350318,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000101071614452007,0.0000481494453412676
"167","2025\06\26\SCAL_0039.DATA","16:0",14.75,18.84,1.17436305732484,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000784634901666894,0.00377767220164687
"168","2025\06\26\SCAL_0039.DATA","16:1n-11",0.25,18.84,0.0199044585987261,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000132988966384219,0.0000638302296744242
"169","2025\06\26\SCAL_0039.DATA","16:1n-9",0.09,18.84,0.0071656050955414,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000047876027898319,0.0000218983280732928
"170","2025\06\26\SCAL_0039.DATA","16:1n-7",0.82,18.84,0.0652866242038217,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000043620380974024,0.000204913349715316
"171","2025\06\26\SCAL_0039.DATA","16:1n-5",0.19,18.84,0.0151273885350318,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000101071614452007,0.0000475087906272639
"172","2025\06\26\SCAL_0039.DATA","17:1:a",NA,18.84,NA,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,NA,NA
"173","2025\06\26\SCAL_0039.DATA","i:17:0",0.47,18.84,0.0374203821656051,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000250019256802332,0.000116930806396576
"174","2025\06\26\SCAL_0039.DATA","16:2n-6",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.000012874332552053
"175","2025\06\26\SCAL_0039.DATA","ai:17:0",0.08,18.84,0.00636942675159236,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000425564692429502,0.0000191315561434175
"176","2025\06\26\SCAL_0039.DATA","17:1:b:",0.06,18.84,0.00477707006369427,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000319173519322127,0.0000151996684726245
"177","2025\06\26\SCAL_0039.DATA","16:2n-4",0.04,18.84,0.00318471337579618,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000212782346214751,0.0000100856857013762
"178","2025\06\26\SCAL_0039.DATA","17:0",0.54,18.84,0.0429936305732484,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000287256167389914,0.000132742302930329
"179","2025\06\26\SCAL_0039.DATA","Phytane",0.54,18.84,0.0429936305732484,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000287256167389914,0.000135244484921447
"180","2025\06\26\SCAL_0039.DATA","16:3n-4",0.03,18.84,0.00238853503184713,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000159586759661063,0.00000742515488561229
"181","2025\06\26\SCAL_0039.DATA","17:1",0.06,18.84,0.00477707006369427,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000319173519322127,0.0000144779599608454
"182","2025\06\26\SCAL_0039.DATA","16:4n-3",0.02,18.84,0.00159235668789809,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000106391173107376,0.00000499689354962617
"183","2025\06\26\SCAL_0039.DATA","16:4n-1",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000122173040426028
"184","2025\06\26\SCAL_0039.DATA","18:0",5.82,18.84,0.463375796178344,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000309598313742463,0.00153460206842877
"185","2025\06\26\SCAL_0039.DATA","18:1n-13",0.1,18.84,0.00796178343949045,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000531955865536878,0.0000239395021159962
"186","2025\06\26\SCAL_0039.DATA","18:1n-11",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000124344747937432
"187","2025\06\26\SCAL_0039.DATA","18:1n-9",0.74,18.84,0.0589171974522293,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000393647340497289,0.000186285952753757
"188","2025\06\26\SCAL_0039.DATA","18:1n-7",2.49,18.84,0.198248407643312,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000132457010518683,0.000652408789906039
"189","2025\06\26\SCAL_0039.DATA","18:1n-5",0.15,18.84,0.0119426751592357,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000797933798305316,0.0000364229413640789
"190","2025\06\26\SCAL_0039.DATA","18:2d5:11",0.04,18.84,0.00318471337579618,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000212782346214751,0.00000943449630086721
"191","2025\06\26\SCAL_0039.DATA","18:2n-7",NA,18.84,NA,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,NA,NA
"192","2025\06\26\SCAL_0039.DATA","18:2n-6",0.23,18.84,0.018312101910828,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000122349849073482,0.0000580372754549963
"193","2025\06\26\SCAL_0039.DATA","18:2n-4",0.18,18.84,0.0143312101910828,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000095752055796638,0.0000469947721389122
"194","2025\06\26\SCAL_0039.DATA","18:3n-6",0.09,18.84,0.0071656050955414,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000047876027898319,0.0000230306760128816
"195","2025\06\26\SCAL_0039.DATA","18:3n-4",0.03,18.84,0.00238853503184713,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000159586759661063,0.00000752434534735829
"196","2025\06\26\SCAL_0039.DATA","18:3n-3",0.18,18.84,0.0143312101910828,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000095752055796638,0.0000441049442110599
"197","2025\06\26\SCAL_0039.DATA","18:3n-1",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000126182101354679
"198","2025\06\26\SCAL_0039.DATA","18:4n-3",1.2,18.84,0.0955414012738853,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000638347038644253,0.000296312437765867
"199","2025\06\26\SCAL_0039.DATA","18:4n-1",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000124257434346766
"200","2025\06\26\SCAL_0039.DATA","20:0",0.05,18.84,0.00398089171974522,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.00000265977932768439,0.0000129912786579955
"201","2025\06\26\SCAL_0039.DATA","20:1n-11",0.74,18.84,0.0589171974522293,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000393647340497289,0.000193770659307399
"202","2025\06\26\SCAL_0039.DATA","20:1n-9",0.59,18.84,0.0469745222929936,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000313853960666758,0.000149714885668714
"203","2025\06\26\SCAL_0039.DATA","20:1n-7",0.43,18.84,0.0342356687898089,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.0000228741022180857,0.000106121445751762
"204","2025\06\26\SCAL_0039.DATA","20:2NMID1",0.33,18.84,0.0262738853503185,39,2025-06-26,"1","Y","2024-07-23",1.4967,1.51667000734953,0.204839564098683,12.0000000000005,0.306583375586499,0.000017554543562717,0.0000719989238917963
